"dataset_id","dataset_name","original_code","original_name","reason"
4,"Sustainable Development Goals (Raw Indicators)",NA,"World","Could not map country name to standard code"
4,"Sustainable Development Goals (Raw Indicators)",NA,"World","Could not map country name to standard code"
4,"Sustainable Development Goals (Raw Indicators)",NA,"World","Could not map country name to standard code"
4,"Sustainable Development Goals (Raw Indicators)",NA,"World","Could not map country name to standard code"
4,"Sustainable Development Goals (Raw Indicators)",NA,"World","Could not map country name to standard code"
4,"Sustainable Development Goals (Raw Indicators)",NA,"World","Could not map country name to standard code"
4,"Sustainable Development Goals (Raw Indicators)",NA,"World","Could not map country name to standard code"
4,"Sustainable Development Goals (Raw Indicators)",NA,"World","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Eastern and Southern","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Eastern and Southern","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Eastern and Southern","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Eastern and Southern","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Eastern and Southern","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Eastern and Southern","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Eastern and Southern","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Eastern and Southern","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Eastern and Southern","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Western and Central","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Western and Central","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Western and Central","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Western and Central","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Western and Central","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Western and Central","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Western and Central","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Western and Central","Could not map country name to standard code"
6,"GDP per capita",NA,"Africa Western and Central","Could not map country name to standard code"
6,"GDP per capita",NA,"Arab World","Could not map country name to standard code"
6,"GDP per capita",NA,"Arab World","Could not map country name to standard code"
6,"GDP per capita",NA,"Arab World","Could not map country name to standard code"
6,"GDP per capita",NA,"Arab World","Could not map country name to standard code"
6,"GDP per capita",NA,"Arab World","Could not map country name to standard code"
6,"GDP per capita",NA,"Arab World","Could not map country name to standard code"
6,"GDP per capita",NA,"Arab World","Could not map country name to standard code"
6,"GDP per capita",NA,"Arab World","Could not map country name to standard code"
6,"GDP per capita",NA,"Arab World","Could not map country name to standard code"
6,"GDP per capita",NA,"Central Europe and the Baltics","Could not map country name to standard code"
6,"GDP per capita",NA,"Central Europe and the Baltics","Could not map country name to standard code"
6,"GDP per capita",NA,"Central Europe and the Baltics","Could not map country name to standard code"
6,"GDP per capita",NA,"Central Europe and the Baltics","Could not map country name to standard code"
6,"GDP per capita",NA,"Central Europe and the Baltics","Could not map country name to standard code"
6,"GDP per capita",NA,"Central Europe and the Baltics","Could not map country name to standard code"
6,"GDP per capita",NA,"Central Europe and the Baltics","Could not map country name to standard code"
6,"GDP per capita",NA,"Central Europe and the Baltics","Could not map country name to standard code"
6,"GDP per capita",NA,"Central Europe and the Baltics","Could not map country name to standard code"
6,"GDP per capita",NA,"Caribbean small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Caribbean small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Caribbean small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Caribbean small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Caribbean small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Caribbean small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Caribbean small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Caribbean small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Caribbean small states","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Early-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Early-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Early-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Early-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Early-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Early-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Early-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Early-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Early-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia","Could not map country name to standard code"
