country_name,country_code,year,year_fct,sdg_overall,spi_comp,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,log_gdppc,log_pop,regime_type_4,regime_type_10,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income,region_spi,weights,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sdg1_wpc,sdg1_lmicpov,sdg1_oecdpov,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_mdd,sdg2_obesity,sdg2_trophic,sdg2_crlyld,sdg2_snmi,sdg2_yieldgap,sdg2_pestexp,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg3_region,sdg3_incomeg,sdg3_smoke,sdg4_preprim,sdg4_primary,sdg4_second,sdg4_literacy,sdg4_tertiary,sdg4_pisa,sdg4_socioec,sdg4_underach,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_water,sdg6_sanita,sdg6_freshwat,sdg6_wastewat,sdg6_scarcew,sdg6_safewat,sdg6_safesan,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg7_renewcon,sdg8_adjgrowthi,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg8_rights,sdg8_impacc,sdg8_impslav,sdg8_empop,sdg8_yneet,sdg9_roads,sdg9_intuse,sdg9_mobuse,sdg9_lpi,sdg9_uni,sdg9_articles,sdg9_rdex,sdg9_patents,sdg9_rdres,sdg9_netacc,sdg9_womensci,sdg10_gini,sdg10_palma,sdg10_elder,sdg11_slums,sdg11_pm25,sdg11_pipedwat,sdg11_rentover,sdg11_urbaccess,sdg11_transport,sdg12_msw,sdg12_ewaste,sdg12_pollprod,sdg12_pollimp,sdg12_nprod,sdg12_nimport,sdg12_explastic,sdg12_mswrecycl,sdg13_co2gcp,sdg13_ghgimport,sdg13_co2export,sdg13_ecr,sdg14_cpma,sdg14_cleanwat,sdg14_fishstocks,sdg14_trawl,sdg14_discard,sdg14_biomar,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_impdefor,sdg16_homicides,sdg16_security,sdg16_detain,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg16_rsf,sdg16_justice,sdg16_admin,sdg16_exprop,sdg16_prison,sdg17_govex,sdg17_oda,sdg17_govrev,sdg17_cohaven,sdg17_secrecy,sdg17_sprofits,sdg17_statperf,sdg17_multilat,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,ccodecow,infcap_irt,infcap_pca,statagency,census,first_moderncensus,register_based_census,yearbook_published,yearbook_coverage,civreg,popreg,statag_intro,censusgraded_ability,ybcov_ability,income_level_lab,electric_access,rural_pop_pct,rd_expenditure_pct,total_pop,income_level
St. Kitts & Nevis,KNA,2016,2016,68.7904738095238,NA,NA,NA,NA,NA,NA,9.970563860922116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,41.69375,NA,25,High income,Latin America & Caribbean,1,NA,64.876,76.66799999999999,95.238,61.69366666666667,71.2055,70.51275,69.8975,67.7615,NA,97.45949999999999,45.824,87.53999999999999,40.9845,51.56233333333333,67.84985714285715,62.78400000000001,NA,NA,NA,NA,NA,NA,NA,41.53,NA,NA,1.324,NA,NA,74.57000000000001,12.18,19.251,0,0.31,NA,NA,NA,71.227,NA,NA,98,NA,NA,NA,NA,NA,NA,95.60000000000001,120.417,NA,NA,NA,NA,NA,72.2,105.153,NA,13.3,NA,98.61200000000001,94.95400000000001,50.83,NA,NA,NA,NA,100,100,1.059,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,91.599,NA,NA,1.627,NA,292.985,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.984,NA,NA,NA,51.719,56.33,NA,36.497,17.347,NA,56.82,NA,0.466,NA,NA,63.729,NA,30.455,NA,NA,NA,NA,NA,NA,NA,NA,460.371,5.304,NA,NA,NA,NA,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21387.54155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,69.21,NA,47075,H
St. Lucia,LCA,2016,2016,68.39565158371042,55.915000000000006,NA,NA,NA,NA,NA,9.27220565444305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,40.53333333333333,56.87500000000001,57.166666666666664,25,Upper middle income,Latin America & Caribbean,1,98.488,48.46583333333333,76.54407692307691,90.61550000000001,68.45,73.92425,68.55525,57.11799999999999,34.24983333333333,34.7455,96.45266666666667,72.78366666666666,93.235,51.272,62.72066666666667,67.78450000000001,67.32133333333333,0.687,1.07,NA,NA,NA,NA,NA,28.91,2.422,NA,1.244,NA,15.622,45.81,11.786,17.158,2,0.22,16.5,NA,34.99,72.552,NA,NA,95,NA,NA,NA,NA,NA,NA,91.895,90.58500000000001,NA,NA,NA,NA,NA,73.2,106.378,84.554,16.7,NA,96.008,83.104,14.3,NA,NA,NA,NA,99.8,95.10000000000001,1.213,0,NA,NA,NA,19.933,NA,NA,NA,NA,NA,NA,58.223,39.261,NA,NA,0.061,NA,28.404,NA,NA,NA,NA,NA,NA,1.05,12.4,98.20100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.706,NA,NA,NA,26.247,54.66,NA,NA,1.786,NA,45.562,NA,0.788,NA,NA,17.08,NA,50.268,NA,60,NA,NA,NA,NA,NA,NA,316.869,7.17,NA,20.13,NA,NA,0.236,55.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10638.1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.8,81.442,NA,175646,UM
Liechtenstein,LIE,2016,2016,86.52180974025974,NA,NA,NA,NA,NA,NA,12.015973872841414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,23.1625,NA,NA,High income,Europe & Central Asia,1,NA,96.41866666666668,NA,98.08999999999999,58.345,89.915,100,NA,85.43585714285713,NA,96.77799999999999,NA,80.005,NA,92.10033333333332,94.5068,60.14525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.895,0.9400000000000001,NA,NA,NA,NA,NA,NA,NA,99.97800000000001,99.676,95.904,NA,NA,NA,NA,NA,NA,87.292,NA,20,NA,100,99.95,NA,NA,NA,100,96.221,100,NA,NA,55.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.09400000000001,119.644,NA,NA,3.24,NA,35549.387,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.801,NA,0.982,NA,NA,0,NA,16.667,NA,NA,NA,NA,81.64,NA,NA,NA,191.441,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165375.4914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,85.697,NA,37716,H
Macao SAR China,MAC,2016,2016,NA,NA,NA,NA,NA,NA,NA,11.142934198192304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,22.593750000000004,NA,NA,High income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69074.0363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0.23492,652500,H
Saint Martin (French part),MAF,2016,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,4.89375,NA,NA,High income,Latin America & Caribbean,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,37175,H
Monaco,MCO,2016,2016,82.45313916666667,NA,NA,NA,NA,NA,NA,12.064536463321973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,18.44375,NA,NA,High income,Europe & Central Asia,1,NA,96.41866666666668,94.032375,94.63100000000001,40.164,100,100,NA,67.617,NA,90.56475,NA,NA,NA,NA,89.52799999999999,51.57559999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53,1.834,3.428,6.2,NA,NA,NA,NA,85.63,NA,NA,89,NA,NA,NA,NA,NA,NA,97.96900000000001,154.313,NA,NA,NA,NA,NA,NA,NA,NA,20.8,NA,100,100,NA,100,NA,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.208,77.511,NA,NA,3.756,NA,5987.862,NA,NA,NA,NA,NA,NA,0,13.7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.484,NA,NA,NA,NA,NA,NA,NA,NA,83.624,4.942,NA,NA,NA,NA,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173604.7536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,NA,37276,H
Marshall Islands,MHL,2016,2016,58.87030459183673,14.577500000000002,NA,NA,NA,NA,NA,8.349912327531516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.466666666666667,39.53750000000001,16.883333333333333,0,Upper middle income,East Asia & Pacific,1,NA,24.47471428571429,55.33350000000002,86.03675,58.385,58.93000000000001,51.983,NA,22.9678,71.38900000000001,75.27566666666667,88.922,85.385,40.85133333333334,35.1815,NA,69.069,NA,NA,NA,NA,NA,NA,NA,43.46,NA,NA,1.281,NA,NA,183.5,16.221,34.778,469,NA,NA,NA,NA,65.477,NA,NA,71,NA,NA,NA,NA,NA,74.501,94.006,NA,NA,NA,NA,NA,NA,72.8,98.733,NA,9.1,NA,86.402,82.753,NA,NA,NA,NA,NA,92.7,64.7,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.788,0,NA,NA,0.08700000000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.45,3,30.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.923,NA,NA,NA,7.847,69.29,38.35,NA,NA,NA,10.113,NA,0.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.344,NA,31.398,NA,NA,0.118,14.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4229.809889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7,23.772,NA,47709,UM
Northern Mariana Islands,MNP,2016,2016,NA,NA,NA,NA,NA,NA,NA,10.095160010148419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,9.1875,NA,NA,High income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24225.47417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,8.557,NA,50773,H
New Caledonia,NCL,2016,2016,NA,NA,NA,NA,NA,NA,NA,10.33471313993518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,14.84375,NA,NA,High income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30782.85444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,30.179,NA,283423,H
Nauru,NRU,2016,2016,62.22453452380952,NA,NA,NA,NA,NA,NA,9.07386831732591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,34.74375,NA,0,High income,East Asia & Pacific,1,NA,48.3945,65.6594,75.31566666666667,42.13666666666667,63.48333333333333,67.99375,NA,41.9382,82.661,66.66666666666667,69.5905,88.66,59.645,28.75,NA,70.24879999999999,NA,NA,NA,NA,NA,NA,NA,68.42,NA,NA,0.721,NA,NA,248.4,8.468,16.085,103,NA,NA,NA,NA,60.996,133.87,NA,97,NA,NA,NA,NA,NA,81.308,91.786,NA,NA,NA,NA,NA,NA,54,90.526,NA,5.3,NA,97.003,65.907,NA,NA,NA,NA,NA,99.7,100,1.634,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.184,NA,NA,0.191,NA,NA,NA,NA,NA,NA,NA,NA,0.55,3.7,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.536,NA,NA,NA,0,50.8,NA,NA,NA,NA,0,NA,0.8300000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8724.307003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.7,0,NA,11150,UM
Palau,PLW,2016,2016,66.10223717948719,NA,NA,NA,NA,NA,NA,9.726903843166006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,42.78125,NA,15,High income,East Asia & Pacific,1,NA,72.31400000000001,72.3364,95.16775,48.28566666666666,81.23566666666666,45.95233333333334,NA,36.2868,NA,93.87633333333333,63.34766666666667,40.31,78.99,60.60166666666667,NA,70.6248,NA,NA,NA,NA,NA,NA,NA,39.85,NA,NA,NA,NA,NA,79.87,11.763,22.123,149,NA,NA,NA,NA,69.046,34.44,100,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.4,101.754,NA,0,NA,99.529,97.501,NA,NA,NA,83.048,NA,100,39.1,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677,NA,NA,NA,NA,NA,NA,NA,NA,0.4,4.7,82.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.938,NA,NA,NA,72.253,78.47,42.76,NA,NA,NA,48.055,NA,0.735,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16762.57234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,21.225,NA,17797,H
Puerto Rico,PRI,2016,2016,NA,NA,NA,NA,NA,NA,NA,10.32964258698468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,22.21875,NA,NA,High income,Latin America & Caribbean,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30627.1634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,6.398,NA,3480432,H
French Polynesia,PYF,2016,2016,NA,NA,NA,NA,NA,NA,NA,9.887870111188642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,12.924999999999995,NA,NA,High income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19690.07757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,38.266,NA,279178,H
San Marino,SMR,2016,2016,83.01057828282829,NA,NA,NA,NA,NA,NA,10.700081713938367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,18.93125,NA,45,High income,Europe & Central Asia,1,NA,97.31400000000001,91.8611111111111,91.63650000000001,65.881,93.698,100,NA,68.976,NA,95.229,34.421,NA,NA,NA,100,74.09975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.390000000000001,0.841,1.93,0,NA,NA,NA,NA,84.775,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.525,NA,16.7,NA,100,100,NA,NA,NA,100,90.19200000000001,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.052,NA,NA,0.746,NA,1631.854,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44359.47977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.09,NA,33101,H
Sint Maarten,SXM,2016,2016,NA,NA,NA,NA,NA,NA,NA,10.526979538214254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,9.25625,NA,NA,High income,Latin America & Caribbean,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37308.61478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,NA,38249,H
Turks & Caicos Islands,TCA,2016,2016,NA,NA,NA,NA,NA,NA,NA,10.201605649135367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,10.85625,NA,NA,High income,Latin America & Caribbean,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26946.41785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,7.483,NA,38315,H
Tonga,TON,2016,2016,70.19846666666666,NA,NA,NA,NA,NA,NA,8.291041686241291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,49.212500000000006,NA,25,Upper middle income,East Asia & Pacific,1,93.212,47.47650000000001,73.83041666666666,83.0605,45.0345,68.49633333333334,59.17075,73.847,34.65183333333334,77.7995,98.935,86.6095,97.0575,75.8016,30.037,84.91866666666667,63.43533333333333,1.199,6.141,NA,NA,NA,NA,NA,66.38,NA,NA,0.685,NA,NA,77.93,5.101,11.685,8.700000000000001,NA,26.4,NA,17.8,71.95100000000001,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4,100.655,63.774,0,NA,98.59,93.72500000000001,NA,NA,NA,29.47,34.294,97,75.5,2.066,1.1,NA,NA,NA,2.046,NA,NA,NA,NA,NA,NA,39.95,56.859,NA,NA,0.119,NA,18.893,NA,NA,NA,NA,NA,NA,0.75,3.4,97.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.177,NA,NA,NA,19.168,72.54,1.33,NA,NA,NA,26.074,NA,0.736,NA,NA,NA,NA,7.386,NA,NA,NA,NA,78.76,NA,NA,NA,166.497,6.904,NA,23.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3987.986262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,76.778,NA,105524,UM
Tuvalu,TUV,2016,2016,68.5384511904762,NA,NA,NA,NA,NA,NA,8.24504255928288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,34.225,NA,5,Upper middle income,East Asia & Pacific,1,NA,37.42016666666667,66.5885,86.33550000000001,41.231,65.376,57.92266666666668,NA,30.3396,56.4745,99.51133333333333,82.376,94.94,85.67349999999999,NA,81.92975,73.4198,NA,NA,NA,NA,NA,NA,NA,60.95,NA,NA,1.32,NA,NA,170.4,11.691,25.209,205,NA,NA,NA,NA,65.51,NA,NA,94,NA,NA,NA,NA,NA,94.444,97.355,68.657,NA,NA,NA,NA,NA,44,95.59,NA,6.7,NA,99.142,83.389,NA,NA,NA,8.446,40.213,97.3,69.10000000000001,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,NA,NA,0.267,NA,NA,NA,NA,NA,NA,NA,NA,0,4.1,98.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.012,NA,NA,NA,NA,69.19,0.68,NA,2.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3808.69755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3,39.355,NA,10930,UM
